"crop","country","region","latitude","longitude","current_average_temperature_point_coordinate_d_c","current_annual_precipitation_mm_point_coordinate","global_delta_t_from_pre_industrial_period","annual_precipitation_change_each_study_mm","climate_scenario","future_mid_point","projected_yield_t_ha","climate_impacts","local_delta_t","drought_index"
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,2.35,-3.9098208,"RCP8.5",2055,7.2060386388,-15.0060903860444,2.85,-0.00884580996871751
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,1.84,1.7920012,"RCP4.5",2055,8.5966658796,4.6154,2.35,0.00405432956899553
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,2.35,-3.9098208,"RCP8.5",2055,8.7230823612,6.15380000000001,3.45,-0.00884580996871751
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,1.84,1.7920012,"RCP4.5",2055,9.302973806,13.2106725484947,2.35,0.00405432956899553
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,2.35,-3.9098208,"RCP8.5",2055,7.777888495,-5.34854704651104,3.45,-0.00884580996871751
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,1.84,1.7920012,"RCP4.5",2055,8.7089955184,5.98237299389102,2.35,0.00405432956899553
"Maize","Iran","Asia",30.59,50.24,22.8344593,441.9969244,2.35,-3.9098208,"RCP8.5",2055,8.5685334448,4.27304798111325,3.45,-0.00884580996871751
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,8.489997,3.25699934324144,2.25,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,8.489997,3.25699934324144,3,-0.0201074706450498
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,7.728868,-6,2.25,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,7.8293597284,-4.7778,3,-0.0201074706450498
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,8.0707798148,-1.84160182432926,2.25,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,8.0137481852,-2.53523162657197,3,-0.0201074706450498
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,7.0073788148,-4.44439999999999,2.5,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,7.0073788148,-4.44439999999999,3.75,-0.0201074706450498
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,8.4345794321,15.0175150627958,2.5,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,8.355566,13.940054272974,3.75,-0.0201074706450498
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,1.84,4.384375,"RCP4.5",2055,7.0562625926,-3.77779999999999,2.5,0.0243406223597972
"Maize","Iran","Asia",31.72,47.98,25.81889725,180.125838,2.35,-3.621875,"RCP8.5",2055,7.0073788148,-4.44439999999999,3.75,-0.0201074706450498
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,8.182464,-1.4054054054054,2.25,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,8.0688215078,-2.77474054054052,3,0.0404033664580678
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,7.4138599003,-10.6667,2.25,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,7.1925560997,-13.3333,3,0.0404033664580678
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,7.6262,-8.1081081081081,2.25,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,7.016104,-15.4594594594594,3,0.0404033664580678
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,8.900224,24,2.5,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,8.4217149408,17.3333,3.7,0.0404033664580678
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,7.9147517134,10.2701698812974,2.5,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,7.796624,8.6243869817209,3.7,0.0404033664580678
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,1.84,20.39301605,"RCP4.5",2055,7.5245198754,4.83336875,2.5,0.0728703573618722
"Maize","Iran","Asia",32.38,48.4,25.11965752,279.8533833,2.35,11.3070188,"RCP8.5",2055,7.2194718754,0.583368750000024,3.7,0.0404033664580678
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,9.3552114582,-6.85307454373474,2.3,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,9.2067123612,-8.3316337810524,3.05,-0.0868965863811555
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,8.961895398,-10.7692,2.3,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,8.8073761505,-12.3077,3.05,-0.0868965863811555
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,9.2709238495,-7.69229999999999,2.3,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,8.3438284515,-16.9231,3.05,-0.0868965863811555
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,8.4561921204,-24.6154,2.55,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,7.5933160602,-32.3077,3.7,-0.0868965863811555
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,10.2020506622,-9.05155684739778,2.55,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,10.0375080134,-10.5184087810009,3.7,-0.0868965863811555
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,1.84,-25.61089915,"RCP4.5",2055,10.01736,-10.6980227147111,2.55,-0.0465317204492639
"Maize","Iran","Asia",31.83,49.86,20.94446564,550.3965661,2.35,-47.82758275,"RCP8.5",2055,9.5036530836,-15.2775769465295,3.7,-0.0868965863811555
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,8.3217462029,-8.85671818430734,2.25,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,8.178265,-10.4281849645142,3,0.0183894356549786
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,9.7390963768,6.6667,2.25,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,9.58692,4.99999999999998,3,0.0183894356549786
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,9.2825763768,1.6667,2.25,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,9.1304,0,3,0.0183894356549786
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,9.4456117681,-8.33329999999999,2.5,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,9.9608267681,-3.33329999999999,3.7,0.0183894356549786
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,9.4913267826,-7.88965012082334,2.5,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,9.6522,-6.3284259969139,3.7,0.0183894356549786
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,1.84,55.6565625,"RCP4.5",2055,9.7565237971,-5.31599626272526,2.5,0.175040183827019
"Maize","Iran","Asia",31.936,49.3,24.38018036,317.9644884,2.35,5.8471875,"RCP8.5",2055,9.46957,-8.1007928728783,3.7,0.0183894356549786
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,7.962884,3.95952791268475,2.25,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,8.10382,5.79951955715703,3,-0.00522324812159253
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,8.3949216,9.59999999999999,2.25,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,7.7821536,1.59999999999998,3,-0.00522324812159253
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,6.3380808,-17.2531098229673,2.25,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,7.1673624,-6.42641391195364,3,-0.00522324812159253
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,8.548064,24,2.5,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,7.445088,8.00000000000001,3.75,-0.00522324812159253
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,7.935312,15.1112916328188,2.5,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,7.4818656,8.5335035395149,3.75,-0.00522324812159253
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,1.84,9.09375,"RCP4.5",2055,7.506408,8.88952071486595,2.5,0.0241072990227348
"Maize","Iran","Asia",31.28,49.6,23.47387886,377.2197786,2.35,-1.9703125,"RCP8.5",2055,7.0774704,2.66726238830217,3.75,-0.00522324812159253
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,7.1359210494,17.692325,2.25,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,6.5062789506,7.30767500000002,3,0.0528624747560507
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,5.6900827984,-6.15380000000001,2.25,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,6.4363172016,6.15379999999999,3,0.0528624747560507
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,0.110772,-98.1730439371949,2.25,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,0,-100,3,0.0528624747560507
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,9.3551355336,-10.7692,2.5,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,8.8712477668,-15.3846,3.7,0.0528624747560507
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,9.8798414834,-5.76446955037101,2.5,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,8.9237244502,-14.8840688826997,3.7,0.0528624747560507
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,1.84,49.31470035,"RCP4.5",2055,10.0003122332,-4.6154,2.5,0.132569174974158
"Maize","Iran","Asia",32.04556,48.85667,24.44766998,371.9922098,2.35,19.6644288,"RCP8.5",2055,9.1938361166,-12.3077,3.7,0.0528624747560507
"Maize","Senegal","Africa",13.75,-15.8,29.16004944,745.0560897,1.5,96.2085,"RCP2.6",2025,NA,-7.02,NA,0.1291292042707
"Maize","Senegal","Africa",13.75,-15.8,29.16004944,745.0560897,2,65.876733,"RCP4.5",2050,NA,-7.88333,NA,0.0884184880986954
"Maize","Senegal","Africa",13.75,-15.8,29.16004944,745.0560897,1.5,96.2085,"RCP2.6",2025,NA,-8.25667,NA,0.1291292042707
"Maize","Senegal","Africa",13.75,-15.8,29.16004944,745.0560897,2,65.876733,"RCP4.5",2050,NA,-10.2833,NA,0.0884184880986954
"Maize","Global","Global",NA,NA,NA,NA,2,NA,"RCP4.5",2050,NA,-5,NA,NA
"Maize","United States","North America",40.4233,-104.709,11.62700558,437.724421,1.5,NA,"RCP2.6",2025,NA,-6.6355,NA,NA
"Maize","United States","North America",42.0347,-93.62,10.13751793,1111.673122,1.5,NA,"RCP2.6",2025,NA,-2.648,NA,NA
"Maize","United States","North America",31.2303,-84.2092,19.4638443,1308.200226,1.5,NA,"RCP2.6",2025,NA,-4.2056,NA,NA
"Maize","United States","North America",40.4233,-104.709,11.62700558,437.724421,1.5,NA,"RCP2.6",2025,NA,-6.5109,NA,NA
"Maize","United States","North America",42.0347,-93.62,10.13751793,1111.673122,1.5,NA,"RCP2.6",2025,NA,-5.63863,NA,NA
"Maize","United States","North America",31.2303,-84.2092,19.4638443,1308.200226,1.5,NA,"RCP2.6",2025,NA,-6.76017,NA,NA
"Maize","United States","North America",40.4233,-104.709,11.62700558,437.724421,2,NA,"RCP4.5",2050,NA,-8.6762,NA,NA
"Maize","United States","North America",42.0347,-93.62,10.13751793,1111.673122,2,NA,"RCP4.5",2050,NA,-4.97913,NA,NA
"Maize","United States","North America",31.2303,-84.2092,19.4638443,1308.200226,2,NA,"RCP4.5",2050,NA,-6.76803,NA,NA
"Maize","United States","North America",40.4233,-104.709,11.62700558,437.724421,2,NA,"RCP4.5",2050,NA,-8.91473,NA,NA
"Maize","United States","North America",42.0347,-93.62,10.13751793,1111.673122,2,NA,"RCP4.5",2050,NA,-10.5247,NA,NA
"Maize","United States","North America",31.2303,-84.2092,19.4638443,1308.200226,2,NA,"RCP4.5",2050,NA,-12.0155,NA,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,1.7,NA,"RCP2.6",2045,NA,3.3,1.79,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,1.8,NA,"RCP2.6",2095,NA,3.3,1.52,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,1.92,NA,"RCP4.5",2045,NA,3.2,1.42,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,2.62,NA,"RCP4.5",2095,NA,0,2.24,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,2.24,NA,"RCP8.5",2045,NA,2.5,1.33,NA
"Maize","China","Asia",39.9066,116.398,13.42404652,479.7002552,4.78,NA,"RCP8.5",2095,NA,-2.7,5.09,NA
"Maize","United States","North America",40,-89,12.08952713,1132.173961,1.4,NA,"RCP2.6",2065,NA,-10,NA,NA
"Maize","United States","North America",40,-89,12.08952713,1132.173961,2.09,NA,"RCP6.0",2065,NA,-13.125,NA,NA
"Maize","United States","North America",40,-89,12.08952713,1132.173961,1.4,NA,"RCP2.6",2065,NA,-2.5,NA,NA
"Maize","United States","North America",40,-89,12.08952713,1132.173961,2.09,NA,"RCP6.0",2065,NA,-7.5,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,8.9,7.87879,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,7.4,-11.4643,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,7,-15.1515,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,5.9,-29.4107,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,6.6,-20,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,5.6,-33,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,8.4,1.81818,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,7.2,-13.8571,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,7.2,-12.7273,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,6,-28.2143,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2,NA,"RCP4.5",2054,8.1,-1.81818,NA,NA
"Maize","United States","North America",38.5,-98,14.80019474,863.177197,2.61,NA,"RCP8.5",2054,6.8,-18.6429,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,1.45,NA,"RCP4.5",2030,NA,-3,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,1.83,NA,"RCP4.5",2050,NA,-9,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,2.11,NA,"RCP4.5",2070,NA,-10,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,1.56,NA,"RCP8.5",2030,NA,-6,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,2.31,NA,"RCP8.5",2050,NA,-12.9,NA,NA
"Maize","Portugal","Europe",38.8,-8.86,17.81464195,608.1607335,3.18,NA,"RCP8.5",2070,NA,-17,NA,NA
"Maize","Alpine","Europe",45,10,13.74439335,867.2047432,1.33,NA,"RCP4.5",2030,NA,4.9,NA,NA
"Maize","Alpine","Europe",45,10,13.74439335,867.2047432,1.62,NA,"RCP4.5",2040,NA,4,NA,NA
"Maize","Alpine","Europe",45,10,13.74439335,867.2047432,1.42,NA,"RCP8.5",2030,NA,11,NA,NA
"Maize","Alpine","Europe",45,10,13.74439335,867.2047432,1.82,NA,"RCP8.5",2040,NA,13.2,NA,NA
"Maize","Atlantic Central","Europe",50,5,10.07520771,1019.40063,1.33,NA,"RCP4.5",2030,NA,-0.5,NA,NA
"Maize","Atlantic Central","Europe",50,5,10.07520771,1019.40063,1.62,NA,"RCP4.5",2040,NA,2.2,NA,NA
"Maize","Atlantic Central","Europe",50,5,10.07520771,1019.40063,1.42,NA,"RCP8.5",2030,NA,9.4,NA,NA
"Maize","Atlantic Central","Europe",50,5,10.07520771,1019.40063,1.82,NA,"RCP8.5",2040,NA,14.7,NA,NA
"Maize","Atlantic North","Europe",50,5,10.07520771,1019.40063,1.33,NA,"RCP4.5",2030,NA,36.5,NA,NA
"Maize","Atlantic North","Europe",50,5,10.07520771,1019.40063,1.62,NA,"RCP4.5",2040,NA,54.1,NA,NA
"Maize","Atlantic North","Europe",50,5,10.07520771,1019.40063,1.42,NA,"RCP8.5",2030,NA,-10.5,NA,NA
"Maize","Atlantic North","Europe",50,5,10.07520771,1019.40063,1.82,NA,"RCP8.5",2040,NA,29.5,NA,NA
"Maize","Atlantic South","Europe",45,0,13.30075932,870.9878713,1.33,NA,"RCP4.5",2030,NA,27.5,NA,NA
"Maize","Atlantic South","Europe",45,0,13.30075932,870.9878713,1.62,NA,"RCP4.5",2040,NA,36.5,NA,NA
"Maize","Atlantic South","Europe",45,0,13.30075932,870.9878713,1.42,NA,"RCP8.5",2030,NA,29.7,NA,NA
"Maize","Atlantic South","Europe",45,0,13.30075932,870.9878713,1.82,NA,"RCP8.5",2040,NA,39.6,NA,NA
"Maize","Mediterranean North","Europe",42.1,12.93,14.77028942,937.4826137,1.33,NA,"RCP4.5",2030,NA,-1.6,NA,NA
"Maize","Mediterranean North","Europe",42.1,12.93,14.77028942,937.4826137,1.62,NA,"RCP4.5",2040,NA,-1.4,NA,NA
"Maize","Mediterranean North","Europe",42.1,12.93,14.77028942,937.4826137,1.42,NA,"RCP8.5",2030,NA,-1.6,NA,NA
"Maize","Mediterranean North","Europe",42.1,12.93,14.77028942,937.4826137,1.82,NA,"RCP8.5",2040,NA,1.2,NA,NA
"Maize","Mediterranean South","Europe",38.24,-5.0192,16.02515793,626.5988217,1.33,NA,"RCP4.5",2030,NA,15.8,NA,NA
"Maize","Mediterranean South","Europe",38.24,-5.0192,16.02515793,626.5988217,1.62,NA,"RCP4.5",2040,NA,17.1,NA,NA
"Maize","Mediterranean South","Europe",38.24,-5.0192,16.02515793,626.5988217,1.42,NA,"RCP8.5",2030,NA,21.7,NA,NA
"Maize","Mediterranean South","Europe",38.24,-5.0192,16.02515793,626.5988217,1.82,NA,"RCP8.5",2040,NA,27.8,NA,NA
"Maize","Continetal South","Europe",46.1425,25.0962,7.75456953,737.2801444,1.33,NA,"RCP4.5",2030,NA,2.9,NA,NA
"Maize","Continetal South","Europe",46.1425,25.0962,7.75456953,737.2801444,1.62,NA,"RCP4.5",2040,NA,8.4,NA,NA
"Maize","Continetal South","Europe",46.1425,25.0962,7.75456953,737.2801444,1.42,NA,"RCP8.5",2030,NA,18,NA,NA
"Maize","Continetal South","Europe",46.1425,25.0962,7.75456953,737.2801444,1.82,NA,"RCP8.5",2040,NA,22.8,NA,NA
"Maize","Continetal North","Europe",50.4426,17.3324,6.694132328,1281.448652,1.33,NA,"RCP4.5",2030,NA,-7.2,NA,NA
"Maize","Continetal North","Europe",50.4426,17.3324,6.694132328,1281.448652,1.62,NA,"RCP4.5",2040,NA,-5.5,NA,NA
"Maize","Continetal North","Europe",50.4426,17.3324,6.694132328,1281.448652,1.42,NA,"RCP8.5",2030,NA,5.3,NA,NA
"Maize","Continetal North","Europe",50.4426,17.3324,6.694132328,1281.448652,1.82,NA,"RCP8.5",2040,NA,4.4,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,1.5,NA,"RCP8.5",2028,NA,-0.7,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,2,NA,"RCP8.5",2041,NA,-1.1,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,1.5,NA,"RCP8.5",2028,NA,3.2,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,2,NA,"RCP8.5",2041,NA,3.5,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,1.5,NA,"RCP8.5",2028,NA,2.7,NA,NA
"Maize","Global","Global",NA,NA,NA,NA,2,NA,"RCP8.5",2041,NA,2.8,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,1.587,-27.3899999999999,"RCP2.6",2030,3.8999,-24.3231,0.494,-0.0542859144909662
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,1.572,-18.9904,"RCP4.5",2030,3.816,-24.5163,0.545,-0.0376382340470701
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,1.728,-22.6424,"RCP8.5",2030,3.6033,-28.8462,0.69,-0.0448763559791989
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,1.587,-84.3612,"RCP2.6",2030,5.8311,25.7094,1.117,-0.0579251147833233
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,1.572,-75.2312,"RCP4.5",2030,5.8658,26.8125,1.076,-0.0516561629669463
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,1.728,-38.346,"RCP8.5",2030,5.9346,31.5788,1.175,-0.0263295976287833
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.587,-22.6424,"RCP2.6",2030,4.2331,-41.8553,0.643,-0.0149600074009302
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.572,21.5468000000001,"RCP4.5",2030,4.1378,-42.4427,0.732,0.0142361360750788
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.728,-40.172,"RCP8.5",2030,3.8486,-46.5679,0.935,-0.0265419486145536
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.587,22.6423999999999,"RCP2.6",2030,8.422,5.68527,1.213,0.0408310149521608
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.572,23.738,"RCP4.5",2030,8.4348,6.22169,1.426,0.0428067092240398
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.728,59.1624,"RCP8.5",2030,8.3419,6.0329,1.395,0.106687490681453
